jvm;options;iteration;exitcode;duration;DRAM;CPU
16.0.0.fx-librca;default;4;0;18219606;257571981;1127095444
16.0.0-librca;default;4;0;19313387;270765156;1169964168
11.0.11.fx-librca;default;4;0;20831616;290976134;1235938059
11.0.11-librca;default;4;0;19908632;278381879;1178082372
11.0.10.fx-librca;default;4;0;19783329;275975433;1185901322
11.0.10-librca;default;4;0;20221218;284896206;1191384340
8.0.292.fx-librca;default;4;0;21704974;305906166;1273854344
8.0.292-librca;default;4;0;21663240;304283876;1275728546
8.0.282.fx-librca;default;4;0;21610660;303863172;1269368271
8.0.282-librca;default;4;0;21761103;305852967;1298339022
21.1.0.r16-grl;default;4;0;17310517;243913503;1059904330
21.1.0.r11-grl;default;4;0;18075524;257602213;1111836997
21.1.0.r8-grl;default;4;0;17734092;249706511;1081076089
21.0.0.2.r11-grl;default;4;0;17359584;248854011;1074893366
21.0.0.2.r8-grl;default;4;0;17649417;252823045;1091753248
20.3.2.r11-grl;default;4;0;17418692;245201824;1066238236
20.3.2.r8-grl;default;4;0;17962930;258406689;1106457189
20.3.1.2.r11-grl;default;4;0;17488071;250083870;1081813149
20.3.1.2.r8-grl;default;4;0;17993775;254692476;1105305643
19.3.6.r11-grl;default;4;0;18103444;253914714;1098088865
19.3.6.r8-grl;default;4;0;18952447;271142683;1164236887
19.3.5.r11-grl;default;4;0;18037673;255379827;1105060465
19.3.5.r8-grl;default;4;0;18472970;261402382;1112486653
17.ea.19-open;default;4;0;19096125;269532190;1179111667
17.ea.6.lm-open;default;4;0;19052807;267673546;1167141300
17.ea.2.pma-open;default;4;0;18012851;254614247;1100240103
16-open;default;4;0;19378637;275742536;1186941542
16.0.1-open;default;4;0;19471916;274134092;1180672697
11.0.11-open;default;4;0;20105550;280987453;1208058553
11.0.10-open;default;4;0;20221084;283079407;1200775673
11.0.2-open;default;4;0;19269009;271519783;1150423385
8.0.292-open;default;4;0;19247880;269569522;1138087175
8.0.282-open;default;4;0;20271246;288479328;1198508406
8.0.265-open;default;4;0;20435025;288487773;1230932762
21.0.0.0-mandrel;default;4;0;19578444;275802863;1149240100
20.3.1.2-mandrel;default;4;0;20002586;278909774;1196456593
11.0.11.9.1-ms;default;4;0;21634693;300294462;1263188233
11.0.10.9-ms;default;4;0;20255588;288698163;1189482918
16-sapmchn;default;4;0;18363214;260800449;1124470998
16.0.1-sapmchn;default;4;0;19190004;271772156;1181368069
15.0.2-sapmchn;default;4;0;18876760;263694735;1145552853
11.0.11-sapmchn;default;4;0;19945428;280809681;1208473163
11.0.10-sapmchn;default;4;0;19892278;277614094;1169518857
8.0.232-trava;default;4;0;20651342;291787111;1184470234
20.2.0.r11-grl; -XX:-UseJVMCICompiler;4;0;19272682;271448561;1178222081
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;4;0;17548832;247821382;1072776184
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;4;0;31598205;435307277;1874774436
15.0.1.j9-adpt; -XcompilationThreads1;4;0;18879703;270704828;1178504795
15.0.1.j9-adpt; -XcompilationThreads3;4;0;19026712;270904096;1162374832
15.0.1.j9-adpt; -XcompilationThreads7;4;0;17941230;252895292;1089461871
15.0.1.j9-adpt; -Xjit:count=0;4;0;34197388;471563487;1941005590
15.0.1.j9-adpt; -Xjit:count=1;4;0;23966941;337783118;1521149670
15.0.1.j9-adpt; -Xjit:count=10;4;0;18529892;262687550;1170242426
15.0.1.j9-adpt; -Xjit:count=100;4;0;21298628;303206725;1370572481
15.0.1.j9-adpt; -Xjit:optlevel=cold;4;0;65036198;876633910;3546261246
15.0.1.j9-adpt; -Xjit:optlevel=warm;4;0;47243345;638970778;2504742367
15.0.1.j9-adpt; -Xjit:optlevel=hot;4;0;33845817;463315457;1819105635
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;4;0;26300439;371018558;1524660953
15.0.1.j9-adpt; -Xjit:optlevel=scorching;4;0;43800888;597088559;2290385189
15.0.1-open; -XX:-TieredCompilation;4;0;19238802;276118304;1168399658
15.0.1-open; -XX:TieredStopAtLevel=1;4;0;25703655;359413341;1571298223
15.0.1-open; -XX:TieredStopAtLevel=4;4;0;18231403;258381137;1131398471
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;4;0;17597801;249001151;1098309627
20.2.0.r11-grl; -XX:+UseG1GC;4;0;17805448;255869320;1078863205
20.2.0.r11-grl; -XX:ParallelGCThreads=5;4;0;17573619;248225731;1077975634
20.2.0.r11-grl; -XX:ConcGCThreads=5;4;0;17522895;244591920;1059363560
20.2.0.r11-grl; -XX:ParallelGCThreads=1;4;0;17493014;250749482;1068178541
20.2.0.r11-grl; -XX:ConcGCThreads=1;4;0;17981245;255581053;1116123120
20.2.0.r11-grl; -XX:+DisableExplicitGC;4;0;17419130;246547473;1065486409
20.2.0.r11-grl; -XX:+UseParallelGC;4;0;18258338;267016472;1149677781
20.2.0.r11-grl; -XX:+UseParallelOldGC;4;0;17935582;257859223;1132992338
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;4;0;17949756;256676916;1089345356
15.0.1.j9-adpt; -Xgc:concurrentScavenge;4;0;20742071;293976173;1301249720
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;4;0;20535070;287331353;1284941046
15.0.1.j9-adpt; -Xgcpolicy:balanced;4;0;27899660;391784377;1702607091
15.0.1.j9-adpt; -Xgcpolicy:gencon;4;0;18659379;267035842;1176374918
15.0.1.j9-adpt; -Xgcpolicy:metronome;4;0;30763973;425797103;1878795667
15.0.1.j9-adpt; -Xgcpolicy:nogc;4;0;18080243;257433226;1104652201
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;4;0;19621564;277754318;1200530923
15.0.1.j9-adpt; -Xgcpolicy:optthruput;4;0;20769723;295483683;1311913633
15.0.1-open; -XX:+UseG1GC;4;0;17857462;253259630;1104101605
15.0.1-open; -XX:ParallelGCThreads=5;4;0;18941279;264571318;1157981777
15.0.1-open; -XX:ConcGCThreads=5;4;0;17864546;252879838;1106543492
15.0.1-open; -XX:ParallelGCThreads=1;4;0;18137020;257636700;1088294821
15.0.1-open; -XX:ConcGCThreads=1;4;0;17820467;251179029;1106627051
15.0.1-open; -XX:+DisableExplicitGC;4;0;19217532;267534836;1172253714
15.0.1-open; -XX:+UseParallelGC;4;0;17745186;256010830;1104859904
15.0.1-open; -XX:+UseParallelOldGC;4;0;18344042;259500853;1126666427
15.0.1-open; -XX:+UseSerialGC;4;0;19172488;268226610;1158907372
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;4;0;19089969;270069465;1137087543
16.0.0.j9-adpt;default;5;0;19505716;280354569;1189917853
16.0.0.hs-adpt;default;5;0;19250568;276550773;1190511357
11.0.11.j9-adpt;default;5;0;20447171;289088543;1278368188
11.0.11.hs-adpt;default;5;0;20021336;281250491;1184323323
11.0.10.j9-adpt;default;5;0;19566246;275101007;1189566901
11.0.10.hs-adpt;default;5;0;20017390;279041476;1181896327
8.0.292.j9-adpt;default;5;0;19213496;273116505;1181240018
8.0.292.hs-adpt;default;5;0;19983451;282566290;1173853563
8.0.282.j9-adpt;default;5;0;19582598;279097199;1201203101
8.0.282.hs-adpt;default;5;0;19245299;271503825;1116360119
11.0.9.4-albba;default;5;0;19514525;273682529;1191298098
8.5.5-albba;default;5;0;21965124;312518458;1305293838
16.0.1.9.1-amzn;default;5;0;19085032;267788586;1176702066
16.0.0.36.1-amzn;default;5;0;19407966;271660604;1175227095
15.0.2.7.1-amzn;default;5;0;18762957;265553042;1152123088
11.0.11.9.1-amzn;default;5;0;19748515;276457995;1167260562
11.0.10.9.1-amzn;default;5;0;20065039;278108957;1195978506
8.292.10.1-amzn;default;5;0;20245051;283329852;1188307077
8.282.08.1-amzn;default;5;0;21886941;326588368;1339822863
16.0.0-zulu;default;5;0;18209464;257256924;1113992387
16.0.0.fx-zulu;default;5;0;19350432;275344706;1193113279
15.0.2.fx-zulu;default;5;0;18239476;258542614;1123826835
11.0.11-zulu;default;5;0;19968793;277572232;1198452621
11.0.10-zulu;default;5;0;21134320;294013964;1257159317
11.0.10.fx-zulu;default;5;0;20100065;280412050;1198995709
8.0.292-zulu;default;5;0;21766422;307556958;1299232209
8.0.282-zulu;default;5;0;20372628;288266153;1189094550
8.0.282.fx-zulu;default;5;0;21752257;304944498;1302997152
16.0.1.fx-librca;default;5;0;18164405;258140667;1114649490
16.0.1-librca;default;5;0;18139539;260346681;1138788039
16.0.0.fx-librca;default;5;0;18164125;256439980;1102871688
16.0.0-librca;default;5;0;19500585;273486750;1191966676
11.0.11.fx-librca;default;5;0;19723493;276280684;1174186447
11.0.11-librca;default;5;0;21489971;298711433;1273334204
11.0.10.fx-librca;default;5;0;20643375;290008196;1211358287
11.0.10-librca;default;5;0;20272618;282535889;1208822161
8.0.292.fx-librca;default;5;0;19126897;271166919;1108915373
8.0.292-librca;default;5;0;19769875;280412296;1203707611
8.0.282.fx-librca;default;5;0;21405816;299271427;1266139459
8.0.282-librca;default;5;0;19216170;270405422;1117953132
21.1.0.r16-grl;default;5;0;17066234;239855836;1051666619
21.1.0.r11-grl;default;5;0;17471027;253112261;1086730129
21.1.0.r8-grl;default;5;0;17597007;249218578;1083819674
21.0.0.2.r11-grl;default;5;0;17327248;243955807;1076161795
21.0.0.2.r8-grl;default;5;0;18338118;262188236;1136342306
20.3.2.r11-grl;default;5;0;17159808;244419519;1044206860
20.3.2.r8-grl;default;5;0;17896462;255869076;1123192863
20.3.1.2.r11-grl;default;5;0;17465407;246394612;1074462947
20.3.1.2.r8-grl;default;5;0;18418731;261672687;1155263034
19.3.6.r11-grl;default;5;0;18528987;265943972;1123147821
19.3.6.r8-grl;default;5;0;18520215;264236402;1141464668
19.3.5.r11-grl;default;5;0;18479588;260175949;1121121581
19.3.5.r8-grl;default;5;0;19006159;271625963;1158680078
17.ea.19-open;default;5;0;17379368;247785122;1090983841
17.ea.6.lm-open;default;5;0;17384617;245255940;1060613556
17.ea.2.pma-open;default;5;0;19471963;274378894;1180861540
16-open;default;5;0;19387264;272871216;1201532202
16.0.1-open;default;5;0;18169553;257236651;1128066692
11.0.11-open;default;5;0;19527272;272993892;1178309239
11.0.10-open;default;5;0;20273908;284374964;1191459229
11.0.2-open;default;5;0;17988236;255176828;1071006536
8.0.292-open;default;5;0;20161966;287921459;1190273746
8.0.282-open;default;5;0;21381341;301835524;1259075512
8.0.265-open;default;5;0;20822007;295128018;1233373307
21.0.0.0-mandrel;default;5;0;20171427;283222369;1193910640
20.3.1.2-mandrel;default;5;0;20405063;286103436;1203779572
11.0.11.9.1-ms;default;5;0;19816890;277584075;1167165713
11.0.10.9-ms;default;5;0;21449355;305003694;1272265724
16-sapmchn;default;5;0;18270909;259660048;1112647542
16.0.1-sapmchn;default;5;0;17985052;259964993;1098500789
15.0.2-sapmchn;default;5;0;17806036;250365527;1093895027
11.0.11-sapmchn;default;5;0;19639576;276168687;1171903127
11.0.10-sapmchn;default;5;0;19840749;276180422;1165996221
8.0.232-trava;default;5;0;21442489;303265048;1259398143
20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;19533246;273479252;1173892747
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;5;0;18492162;261878594;1125250049
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;31401554;431112828;1875013389
15.0.1.j9-adpt; -XcompilationThreads1;5;0;20483606;285545797;1291133047
15.0.1.j9-adpt; -XcompilationThreads3;5;0;19439864;277834856;1195464164
15.0.1.j9-adpt; -XcompilationThreads7;5;0;20619901;290277093;1302026696
15.0.1.j9-adpt; -Xjit:count=0;5;0;33912006;466874175;1915535379
15.0.1.j9-adpt; -Xjit:count=1;5;0;24255231;345920271;1532224715
15.0.1.j9-adpt; -Xjit:count=10;5;0;21915154;311521371;1438132977
15.0.1.j9-adpt; -Xjit:count=100;5;0;19151945;278080882;1208999225
15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;65363012;880277361;3579990896
15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;46766388;634328208;2440927895
15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;34035163;465287213;1844245339
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;35977212;494016283;1962145917
15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;42153561;572746870;2214195687
15.0.1-open; -XX:-TieredCompilation;5;0;19484122;280009202;1180501678
15.0.1-open; -XX:TieredStopAtLevel=1;5;0;26224192;359879715;1570275583
15.0.1-open; -XX:TieredStopAtLevel=4;5;0;17721503;251967224;1097470213
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;17960458;253041973;1114600541
20.2.0.r11-grl; -XX:+UseG1GC;5;0;18299196;256271390;1096724060
20.2.0.r11-grl; -XX:ParallelGCThreads=5;5;0;17765775;252593177;1097341856
20.2.0.r11-grl; -XX:ConcGCThreads=5;5;0;17574115;249715783;1081552895
20.2.0.r11-grl; -XX:ParallelGCThreads=1;5;0;17477910;248796069;1063250758
20.2.0.r11-grl; -XX:ConcGCThreads=1;5;0;17363285;245333756;1088662984
20.2.0.r11-grl; -XX:+DisableExplicitGC;5;0;18007410;253846415;1088844564
20.2.0.r11-grl; -XX:+UseParallelGC;5;0;18450782;261200299;1146654596
20.2.0.r11-grl; -XX:+UseParallelOldGC;5;0;18458323;265490512;1169058164
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;5;0;17822395;253053891;1093928718
15.0.1.j9-adpt; -Xgc:concurrentScavenge;5;0;20929070;295577456;1304742754
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;5;0;18003833;254843349;1084630829
15.0.1.j9-adpt; -Xgcpolicy:balanced;5;0;27869001;388878922;1686302018
15.0.1.j9-adpt; -Xgcpolicy:gencon;5;0;18514693;264236478;1137330951
15.0.1.j9-adpt; -Xgcpolicy:metronome;5;0;31422913;431465432;1968830287
15.0.1.j9-adpt; -Xgcpolicy:nogc;5;0;19722486;281428353;1203113253
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;5;0;26785289;373117458;1647794854
15.0.1.j9-adpt; -Xgcpolicy:optthruput;5;0;20989108;295349486;1309907475
15.0.1-open; -XX:+UseG1GC;5;0;18283069;256677605;1129984717
15.0.1-open; -XX:ParallelGCThreads=5;5;0;18685413;263243629;1146352167
15.0.1-open; -XX:ConcGCThreads=5;5;0;17868548;252509072;1121921566
15.0.1-open; -XX:ParallelGCThreads=1;5;0;18347792;262934769;1142865055
15.0.1-open; -XX:ConcGCThreads=1;5;0;19089831;268466607;1163868420
15.0.1-open; -XX:+DisableExplicitGC;5;0;18903846;268215932;1170904291
15.0.1-open; -XX:+UseParallelGC;5;0;16931920;240370373;1011713903
15.0.1-open; -XX:+UseParallelOldGC;5;0;17510584;247888106;1081803810
15.0.1-open; -XX:+UseSerialGC;5;0;18033262;257889930;1110276638
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;5;0;18820756;268382044;1139234449
16.0.0.j9-adpt;default;6;0;20008357;279270334;1209954605
16.0.0.hs-adpt;default;6;0;18189138;256260863;1119518253
11.0.11.j9-adpt;default;6;0;18894526;268969379;1164408702
11.0.11.hs-adpt;default;6;0;19985985;279388388;1182391321
11.0.10.j9-adpt;default;6;0;18804508;268583636;1134000453
11.0.10.hs-adpt;default;6;0;19579030;274727228;1162357436
8.0.292.j9-adpt;default;6;0;19491899;274085316;1178245396
8.0.292.hs-adpt;default;6;0;21679686;324737466;1325599451
8.0.282.j9-adpt;default;6;0;19461980;277938194;1192432006
8.0.282.hs-adpt;default;6;0;21337690;298889768;1262356815
11.0.9.4-albba;default;6;0;20868977;290165709;1212922250
8.5.5-albba;default;6;0;21972004;312558069;1308101326
16.0.1.9.1-amzn;default;6;0;17892863;253396490;1094737310
16.0.0.36.1-amzn;default;6;0;18088107;253849430;1110399746
15.0.2.7.1-amzn;default;6;0;19020837;268226365;1156756133
11.0.11.9.1-amzn;default;6;0;20272087;282169210;1191546205
11.0.10.9.1-amzn;default;6;0;21179726;296134422;1235651867
8.292.10.1-amzn;default;6;0;22328216;309615589;1314002617
8.282.08.1-amzn;default;6;0;19013282;265942090;1109237760
16.0.0-zulu;default;6;0;19257785;273191430;1208344257
16.0.0.fx-zulu;default;6;0;18263758;258836679;1110428615
15.0.2.fx-zulu;default;6;0;18028784;255421229;1122894525
11.0.11-zulu;default;6;0;20135656;281576717;1179625764
11.0.10-zulu;default;6;0;20193558;282746906;1205329861
11.0.10.fx-zulu;default;6;0;19841918;281195916;1196975146
8.0.292-zulu;default;6;0;21802992;304637673;1290980215
8.0.282-zulu;default;6;0;21758938;306589325;1301347682
8.0.282.fx-zulu;default;6;0;20049227;280453774;1173057544
16.0.1.fx-librca;default;6;0;18353013;263336731;1115007643
16.0.1-librca;default;6;0;19349777;273522092;1183760153
16.0.0.fx-librca;default;6;0;19288439;271385050;1181926661
16.0.0-librca;default;6;0;18401967;260902929;1130956150
11.0.11.fx-librca;default;6;0;20135657;286182859;1201095742
11.0.11-librca;default;6;0;21636784;300424129;1262305301
11.0.10.fx-librca;default;6;0;21259313;300721285;1276270658
11.0.10-librca;default;6;0;19770552;276637786;1186701185
8.0.292.fx-librca;default;6;0;21870254;308022232;1292674242
8.0.292-librca;default;6;0;20120946;282644320;1181587063
8.0.282.fx-librca;default;6;0;19370915;272072908;1103726118
8.0.282-librca;default;6;0;20145582;284560569;1210155105
21.1.0.r16-grl;default;6;0;17158011;242145051;1050236752
21.1.0.r11-grl;default;6;0;17254967;243367782;1060496248
21.1.0.r8-grl;default;6;0;17822953;251317142;1126648788
21.0.0.2.r11-grl;default;6;0;17333120;243605972;1061371489
21.0.0.2.r8-grl;default;6;0;17593622;248729346;1080445416
20.3.2.r11-grl;default;6;0;18353512;261252534;1135058312
20.3.2.r8-grl;default;6;0;18929819;271641525;1165096566
20.3.1.2.r11-grl;default;6;0;17369839;253351567;1068508374
20.3.1.2.r8-grl;default;6;0;18847709;281786955;1183782675
19.3.6.r11-grl;default;6;0;18026682;253622851;1088019553
19.3.6.r8-grl;default;6;0;18537882;260353475;1120002565
19.3.5.r11-grl;default;6;0;18029767;253296503;1090091814
19.3.5.r8-grl;default;6;0;18223140;259197086;1125686144
17.ea.19-open;default;6;0;18637433;260054789;1144641601
17.ea.6.lm-open;default;6;0;18758287;262285758;1155466585
17.ea.2.pma-open;default;6;0;18095947;255261848;1089532428
16-open;default;6;0;18019411;255275114;1096924804
16.0.1-open;default;6;0;19359164;272499624;1183579429
11.0.11-open;default;6;0;20048794;280042923;1186843580
11.0.10-open;default;6;0;20472286;286286867;1194041194
11.0.2-open;default;6;0;19240362;269641019;1150695052
8.0.292-open;default;6;0;21680054;305142328;1269832503
8.0.282-open;default;6;0;20248440;285356459;1192461120
8.0.265-open;default;6;0;20631451;289621672;1230514794
21.0.0.0-mandrel;default;6;0;20028398;282220449;1204662566
20.3.1.2-mandrel;default;6;0;19691651;275613298;1180869719
11.0.11.9.1-ms;default;6;0;19678471;278054427;1171668876
11.0.10.9-ms;default;6;0;19774545;277792186;1177155800
16-sapmchn;default;6;0;19572051;274999476;1196714283
16.0.1-sapmchn;default;6;0;18088060;254133398;1111895835
15.0.2-sapmchn;default;6;0;18366986;258625799;1133151824
11.0.11-sapmchn;default;6;0;19607423;274124056;1176151286
11.0.10-sapmchn;default;6;0;19872058;276555487;1206271753
8.0.232-trava;default;6;0;19085386;270322328;1128982340
20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;19144482;267192147;1144652527
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;6;0;17462671;246627555;1064597861
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;31808966;435276936;1914602643
15.0.1.j9-adpt; -XcompilationThreads1;6;0;20360072;286111269;1264447751
15.0.1.j9-adpt; -XcompilationThreads3;6;0;22645383;317287896;1387464771
15.0.1.j9-adpt; -XcompilationThreads7;6;0;20264673;290982653;1279955708
15.0.1.j9-adpt; -Xjit:count=0;6;0;34076555;470017177;1911053092
15.0.1.j9-adpt; -Xjit:count=1;6;0;24739686;349511593;1577844045
15.0.1.j9-adpt; -Xjit:count=10;6;0;24987616;349870317;1610775479
15.0.1.j9-adpt; -Xjit:count=100;6;0;21283422;300361537;1340836350
15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;65294959;872734981;3538280675
15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;44977241;607825655;2312311585
15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;34014917;465198672;1854681348
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;28467542;391954252;1600698600
15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;43736454;591967679;2301713712
15.0.1-open; -XX:-TieredCompilation;6;0;19146513;268643520;1154664220
15.0.1-open; -XX:TieredStopAtLevel=1;6;0;26012701;361764002;1563462794
15.0.1-open; -XX:TieredStopAtLevel=4;6;0;18062128;256470993;1106077613
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;18060098;254373944;1106333228
20.2.0.r11-grl; -XX:+UseG1GC;6;0;17478032;250634761;1088092734
20.2.0.r11-grl; -XX:ParallelGCThreads=5;6;0;16922344;245893690;1044869884
20.2.0.r11-grl; -XX:ConcGCThreads=5;6;0;17679069;249358529;1088599386
20.2.0.r11-grl; -XX:ParallelGCThreads=1;6;0;17728889;250747767;1068860302
20.2.0.r11-grl; -XX:ConcGCThreads=1;6;0;17808275;252741756;1092380565
20.2.0.r11-grl; -XX:+DisableExplicitGC;6;0;17018993;243408649;1051195490
20.2.0.r11-grl; -XX:+UseParallelGC;6;0;17854465;254555984;1106579016
20.2.0.r11-grl; -XX:+UseParallelOldGC;6;0;18160091;262666300;1146103938
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;6;0;17789133;256818869;1086858791
15.0.1.j9-adpt; -Xgc:concurrentScavenge;6;0;20433485;292299614;1297229956
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;6;0;18867178;266814436;1143868593
15.0.1.j9-adpt; -Xgcpolicy:balanced;6;0;31007551;433948942;1975574167
15.0.1.j9-adpt; -Xgcpolicy:gencon;6;0;20464214;287860472;1275094636
15.0.1.j9-adpt; -Xgcpolicy:metronome;6;0;29736243;410134203;1788798155
15.0.1.j9-adpt; -Xgcpolicy:nogc;6;0;17813899;254271403;1075596306
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;6;0;21140994;298264168;1328240130
15.0.1.j9-adpt; -Xgcpolicy:optthruput;6;0;18605693;265370483;1136742391
15.0.1-open; -XX:+UseG1GC;6;0;17724400;250621205;1092145093
15.0.1-open; -XX:ParallelGCThreads=5;6;0;19175710;269640392;1194897576
15.0.1-open; -XX:ConcGCThreads=5;6;0;18512474;262088770;1127113630
15.0.1-open; -XX:ParallelGCThreads=1;6;0;17832654;249609845;1080091900
15.0.1-open; -XX:ConcGCThreads=1;6;0;18059868;254426974;1105660500
15.0.1-open; -XX:+DisableExplicitGC;6;0;18682896;261021871;1150990584
15.0.1-open; -XX:+UseParallelGC;6;0;19395884;274190474;1180184967
15.0.1-open; -XX:+UseParallelOldGC;6;0;17960309;252802649;1081547097
15.0.1-open; -XX:+UseSerialGC;6;0;17776693;250305950;1086931970
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;6;0;19694771;277967661;1186185440
16.0.0.j9-adpt;default;7;0;25958857;368177028;1615044267
16.0.0.hs-adpt;default;7;0;18050853;255909314;1088491904
11.0.11.j9-adpt;default;7;0;21367327;297713444;1343599770
11.0.11.hs-adpt;default;7;0;20163614;283125689;1202493442
11.0.10.j9-adpt;default;7;0;18012734;255249593;1075581537
11.0.10.hs-adpt;default;7;0;20072807;278136482;1188568918
8.0.292.j9-adpt;default;7;0;19181604;270106032;1145749325
8.0.292.hs-adpt;default;7;0;21949179;307663049;1297847569
8.0.282.j9-adpt;default;7;0;18113978;257514606;1090267411
8.0.282.hs-adpt;default;7;0;21759510;302417183;1283635142
11.0.9.4-albba;default;7;0;19675437;276919137;1178714511
8.5.5-albba;default;7;0;21678801;311609056;1297622167
16.0.1.9.1-amzn;default;7;0;19267640;275858066;1180203277
16.0.0.36.1-amzn;default;7;0;19243309;270130252;1163320142
15.0.2.7.1-amzn;default;7;0;18833849;264489662;1166818974
11.0.11.9.1-amzn;default;7;0;19991826;279363052;1178252355
11.0.10.9.1-amzn;default;7;0;19938204;279331581;1200279886
8.292.10.1-amzn;default;7;0;20124906;281911328;1180519744
8.282.08.1-amzn;default;7;0;20151703;284176952;1188916940
16.0.0-zulu;default;7;0;18068418;256484059;1095006474
16.0.0.fx-zulu;default;7;0;19090002;270466974;1171957510
15.0.2.fx-zulu;default;7;0;17779928;250808493;1098886225
11.0.11-zulu;default;7;0;21823840;307541184;1272115273
11.0.10-zulu;default;7;0;21463266;302992434;1250012180
11.0.10.fx-zulu;default;7;0;19830928;278082319;1190366215
8.0.292-zulu;default;7;0;20141986;285847391;1191592653
8.0.282-zulu;default;7;0;20329719;284980523;1199083174
8.0.282.fx-zulu;default;7;0;23117987;339794166;1408222164
16.0.1.fx-librca;default;7;0;19225995;269079814;1169114867
16.0.1-librca;default;7;0;19345773;271118540;1194361323
16.0.0.fx-librca;default;7;0;18035901;258781935;1088947591
16.0.0-librca;default;7;0;18479302;258804044;1143326480
11.0.11.fx-librca;default;7;0;21431846;296783097;1244417041
11.0.11-librca;default;7;0;19855066;277196052;1190824772
11.0.10.fx-librca;default;7;0;22519404;309767319;1299910369
11.0.10-librca;default;7;0;19745209;274813887;1190632328
8.0.292.fx-librca;default;7;0;21959090;304671837;1276253813
8.0.292-librca;default;7;0;21599004;303699079;1269790695
8.0.282.fx-librca;default;7;0;23326369;344730068;1413468000
8.0.282-librca;default;7;0;21703361;322145447;1322778229
21.1.0.r16-grl;default;7;0;17205894;239787368;1054322009
21.1.0.r11-grl;default;7;0;17164698;247027113;1043701124
21.1.0.r8-grl;default;7;0;18071802;256649528;1116060070
21.0.0.2.r11-grl;default;7;0;17253714;242843114;1054061572
21.0.0.2.r8-grl;default;7;0;17700628;251750330;1103674787
20.3.2.r11-grl;default;7;0;17421845;247096193;1083250217
20.3.2.r8-grl;default;7;0;18357681;264501917;1137143208
20.3.1.2.r11-grl;default;7;0;17590672;248334850;1087846763
20.3.1.2.r8-grl;default;7;0;17877547;253764606;1106030372
19.3.6.r11-grl;default;7;0;17934965;254450307;1095434879
19.3.6.r8-grl;default;7;0;18607223;263127733;1129318581
19.3.5.r11-grl;default;7;0;18786133;263325607;1120561951
19.3.5.r8-grl;default;7;0;18855939;270953269;1161902665
17.ea.19-open;default;7;0;17298637;246035981;1076206779
17.ea.6.lm-open;default;7;0;18476554;260936451;1148550465
17.ea.2.pma-open;default;7;0;19187312;270674151;1192550231
16-open;default;7;0;18154133;254762871;1097594359
16.0.1-open;default;7;0;19611252;279682760;1197462267
11.0.11-open;default;7;0;20542468;286106895;1200729531
11.0.10-open;default;7;0;19773052;277159469;1179993867
11.0.2-open;default;7;0;18382141;255889027;1073298827
8.0.292-open;default;7;0;20276754;287563271;1199887675
8.0.282-open;default;7;0;21301117;296632819;1250274021
8.0.265-open;default;7;0;21770680;305441994;1270222029
21.0.0.0-mandrel;default;7;0;19902746;277728798;1200706460
20.3.1.2-mandrel;default;7;0;19899736;279116171;1171677481
